union,performance ,framing,id ,group,round,trial,overextraction,observer,overext_observed,report,punished,round_profit
1,1,2,2889,1,23,0,50,1,0,0,0,850
1,1,2,3210,1,23,0,40,0,-1,0,0,700
1,1,2,321,1,24,0,50,-1,-1,0,0,550
1,1,2,642,2,24,0,0,1,0,0,0,610
1,1,2,963,2,24,0,0,0,-1,0,0,610
1,1,2,1284,2,24,0,50,0,-1,0,1,0
1,1,2,1605,1,24,0,50,0,-1,0,0,550
1,1,2,1926,2,24,0,25,1,50,1,0,980
1,1,2,2247,2,24,0,3,-1,-1,0,0,650
1,1,2,2568,1,24,0,50,1,50,0,0,800
1,1,2,2889,1,24,0,50,0,-1,0,0,550
1,1,2,3210,1,24,0,40,1,50,0,0,650
1,1,2,321,1,25,0,50,0,-1,0,0,570
1,1,2,642,2,25,0,0,1,25,0,0,850
1,1,2,963,2,25,0,0,-1,-1,0,0,600
1,1,2,1284,2,25,0,40,0,-1,0,1,0
1,1,2,1605,1,25,0,45,1,50,0,0,750
1,1,2,1926,2,25,0,25,0,-1,0,0,970
1,1,2,2247,2,25,0,15,1,40,1,0,820
1,1,2,2568,1,25,0,50,1,40,0,0,820
1,1,2,2889,1,25,0,50,-1,-1,0,0,570
1,1,2,3210,1,25,0,40,0,-1,0,0,420
1,1,2,321,1,26,0,50,1,40,0,0,970
1,1,2,642,2,26,0,0,0,-1,0,0,730
1,1,2,963,2,26,0,0,1,0,0,0,730
1,1,2,1284,2,26,0,10,0,-1,0,1,0
1,1,2,1605,1,26,0,15,-1,-1,0,0,200
1,1,2,1926,2,26,0,25,-1,-1,0,0,1110
1,1,2,2247,2,26,0,18,1,10,1,0,1000
1,1,2,2568,1,26,0,50,1,50,0,0,970
1,1,2,2889,1,26,0,50,0,-1,0,0,720
1,1,2,3210,1,26,0,40,0,-1,0,0,570
1,1,3,321,2,1,1,4,-1,-1,0,0,0
1,1,3,642,1,1,1,30,-1,-1,0,0,0
1,1,3,963,1,1,1,50,-1,-1,0,0,0
1,1,3,1284,2,1,1,30,-1,-1,0,0,0
1,1,3,1605,1,1,1,45,-1,-1,0,0,0
1,1,3,1926,2,1,1,30,-1,-1,0,0,0
1,1,3,2247,2,1,1,30,-1,-1,0,0,0
1,1,3,2568,2,1,1,25,-1,-1,0,0,0
1,1,3,2889,1,1,1,50,-1,-1,0,0,0
1,1,3,3210,1,1,1,0,-1,-1,0,0,0
1,1,3,321,2,2,1,8,-1,-1,0,0,0
1,1,3,642,1,2,1,45,-1,-1,0,0,0
1,1,3,963,1,2,1,50,-1,-1,0,0,0
1,1,3,1284,2,2,1,25,-1,-1,0,0,0
1,1,3,1605,1,2,1,50,-1,-1,0,0,0
1,1,3,1926,2,2,1,30,-1,-1,0,0,0
1,1,3,2247,2,2,1,30,-1,-1,0,0,0
1,1,3,2568,2,2,1,50,-1,-1,0,0,0
1,1,3,2889,1,2,1,30,-1,-1,0,0,0
1,1,3,3210,1,2,1,0,-1,-1,0,0,0
1,1,3,321,2,3,1,6,-1,-1,0,0,0
1,1,3,642,1,3,1,10,-1,-1,0,0,0
1,1,3,963,1,3,1,50,-1,-1,0,0,0
1,1,3,1284,2,3,1,35,-1,-1,0,0,0
1,1,3,1605,1,3,1,50,-1,-1,0,0,0
1,1,3,1926,2,3,1,40,-1,-1,0,0,0
1,1,3,2247,2,3,1,45,-1,-1,0,0,0
1,1,3,2568,2,3,1,50,-1,-1,0,0,0
1,1,3,2889,1,3,1,50,-1,-1,0,0,0
1,1,3,3210,1,3,1,0,-1,-1,0,0,0
1,1,3,321,2,4,0,9,-1,-1,0,0,410
1,1,3,642,1,4,0,50,-1,-1,0,0,1100
1,1,3,963,1,4,0,50,-1,-1,0,0,1100
1,1,3,1284,2,4,0,20,-1,-1,0,0,580
1,1,3,1605,1,4,0,5,-1,-1,0,0,420
1,1,3,1926,2,4,0,50,-1,-1,0,0,1030
1,1,3,2247,2,4,0,30,-1,-1,0,0,730
1,1,3,2568,2,4,0,35,-1,-1,0,0,800
1,1,3,2889,1,4,0,25,-1,-1,0,0,720
1,1,3,3210,1,4,0,0,-1,-1,0,0,350
1,1,3,321,2,5,0,2,-1,-1,0,0,220
1,1,3,642,1,5,0,5,-1,-1,0,0,300
1,1,3,963,1,5,0,50,-1,-1,0,0,970
1,1,3,1284,2,5,0,25,-1,-1,0,0,560
1,1,3,1605,1,5,0,50,-1,-1,0,0,970
1,1,3,1926,2,5,0,45,-1,-1,0,0,860
1,1,3,2247,2,5,0,40,-1,-1,0,0,790
1,1,3,2568,2,5,0,50,-1,-1,0,0,940
1,1,3,2889,1,5,0,50,-1,-1,0,0,970
1,1,3,3210,1,5,0,0,-1,-1,0,0,220
1,1,3,321,2,6,0,15,-1,-1,0,0,600
1,1,3,642,1,6,0,45,-1,-1,0,0,920
1,1,3,963,1,6,0,50,-1,-1,0,0,1000
1,1,3,1284,2,6,0,20,-1,-1,0,0,670
1,1,3,1605,1,6,0,5,-1,-1,0,0,320
1,1,3,1926,2,6,0,40,-1,-1,0,0,970
1,1,3,2247,2,6,0,25,-1,-1,0,0,750
1,1,3,2568,2,6,0,25,-1,-1,0,0,750
1,1,3,2889,1,6,0,50,-1,-1,0,0,1000
1,1,3,3210,1,6,0,0,-1,-1,0,0,250
1,1,3,321,2,7,0,25,-1,-1,0,0,620
1,1,3,642,1,7,0,35,-1,-1,0,0,600
1,1,3,963,1,7,0,50,-1,-1,0,0,820
1,1,3,1284,2,7,0,25,-1,-1,0,0,620
1,1,3,1605,1,7,0,50,-1,-1,0,0,820
1,1,3,1926,2,7,0,50,-1,-1,0,0,1000
1,1,3,2247,2,7,0,35,-1,-1,0,0,770
1,1,3,2568,2,7,0,15,-1,-1,0,0,470
1,1,3,2889,1,7,0,50,-1,-1,0,0,820
1,1,3,3210,1,7,0,0,-1,-1,0,0,70
1,1,3,321,2,8,0,35,-1,-1,0,0,520
1,1,3,642,1,8,0,5,-1,-1,0,0,320
1,1,3,963,1,8,0,50,-1,-1,0,0,1000
1,1,3,1284,2,8,0,25,-1,-1,0,0,370
1,1,3,1605,1,8,0,45,-1,-1,0,0,920
1,1,3,1926,2,8,0,45,-1,-1,0,0,670
1,1,3,2247,2,8,0,45,-1,-1,0,0,670
1,1,3,2568,2,8,0,50,-1,-1,0,0,750
1,1,3,2889,1,8,0,50,-1,-1,0,0,1000
1,1,3,3210,1,8,0,0,-1,-1,0,0,250
1,1,3,321,2,9,0,40,-1,-1,0,0,570
1,1,3,642,1,9,0,45,-1,-1,0,0,720
1,1,3,963,1,9,0,50,-1,-1,0,0,800
1,1,3,1284,2,9,0,30,-1,-1,0,0,420
1,1,3,1605,1,9,0,45,-1,-1,0,0,720
1,1,3,1926,2,9,0,45,-1,-1,0,0,650
1,1,3,2247,2,9,0,40,-1,-1,0,0,570
1,1,3,2568,2,9,0,50,-1,-1,0,0,720
1,1,3,2889,1,9,0,50,-1,-1,0,0,800
1,1,3,3210,1,9,0,0,-1,-1,0,0,50
1,1,3,321,2,10,0,45,-1,-1,0,0,670
1,1,3,642,1,10,0,5,-1,-1,0,0,520
1,1,3,963,1,10,0,50,-1,-1,0,0,1200
1,1,3,1284,2,10,0,40,-1,-1,0,0,600
1,1,3,1605,1,10,0,5,-1,-1,0,0,520
1,1,3,1926,2,10,0,50,-1,-1,0,0,750
1,1,3,2247,2,10,0,25,-1,-1,0,0,370
1,1,3,2568,2,10,0,40,-1,-1,0,0,600
1,1,3,2889,1,10,0,50,-1,-1,0,0,1200
1,1,3,3210,1,10,0,0,-1,-1,0,0,450
1,1,3,321,2,11,0,47,-1,-1,0,0,540
1,1,3,642,1,11,0,5,-1,-1,0,0,320
1,1,3,963,1,11,0,50,-1,-1,0,0,1000
1,1,3,1284,2,11,0,45,-1,-1,0,0,510
1,1,3,1605,1,11,0,5,-1,-1,0,0,320
1,1,3,1926,2,11,0,45,-1,-1,0,0,510
1,1,3,2247,2,11,0,45,-1,-1,0,0,510
1,1,3,2568,2,11,0,50,-1,-1,0,0,590
1,1,3,2889,1,11,0,50,-1,-1,0,0,1000
1,1,3,3210,1,11,0,40,-1,-1,0,0,850
1,1,3,321,2,12,0,10,-1,-1,0,0,170
1,1,3,642,1,12,0,50,-1,-1,0,0,800
1,1,3,963,1,12,0,0,-1,-1,0,0,50
1,1,3,1284,2,12,0,50,-1,-1,0,0,770
1,1,3,1605,1,12,0,50,-1,-1,0,0,800
1,1,3,1926,2,12,0,50,-1,-1,0,0,770
1,1,3,2247,2,12,0,35,-1,-1,0,0,550
1,1,3,2568,2,12,0,50,-1,-1,0,0,770
1,1,3,2889,1,12,0,50,-1,-1,0,0,800
1,1,3,3210,1,12,0,40,-1,-1,0,0,650
1,1,3,321,2,13,0,48,-1,-1,0,0,900
1,1,3,642,1,13,0,50,-1,-1,0,0,1020
1,1,3,963,1,13,0,0,-1,-1,0,0,270
1,1,3,1284,2,13,0,10,-1,-1,0,0,330
1,1,3,1605,1,13,0,45,-1,-1,0,0,950
1,1,3,1926,2,13,0,50,-1,-1,0,0,930
1,1,3,2247,2,13,0,15,-1,-1,0,0,410
1,1,3,2568,2,13,0,40,-1,-1,0,0,780
1,1,3,2889,1,13,0,50,-1,-1,0,0,1020
1,1,3,3210,1,13,0,0,-1,-1,0,0,270
1,1,3,321,2,14,1,40,-1,-1,0,0,0
1,1,3,642,1,14,1,25,1,50,0,0,0
1,1,3,963,1,14,1,50,0,-1,0,0,0
1,1,3,1284,2,14,1,25,1,45,0,0,0
1,1,3,1605,1,14,1,45,1,0,0,0,0
1,1,3,1926,2,14,1,45,1,50,1,0,0
1,1,3,2247,2,14,1,45,0,-1,0,0,0
1,1,3,2568,2,14,1,50,0,-1,0,1,0
1,1,3,2889,1,14,1,50,-1,-1,0,0,0
1,1,3,3210,1,14,1,0,0,-1,0,0,0
1,1,3,321,2,15,1,35,-1,-1,0,0,0
1,1,3,642,1,15,1,50,1,30,0,0,0
1,1,3,963,1,15,1,50,1,50,0,0,0
1,1,3,1284,2,15,1,25,1,35,0,0,0
1,1,3,1605,1,15,1,50,0,-1,0,0,0
1,1,3,1926,2,15,1,45,0,-1,0,1,0
1,1,3,2247,2,15,1,35,0,-1,0,0,0
1,1,3,2568,2,15,1,25,1,45,1,0,0
1,1,3,2889,1,15,1,30,0,-1,0,0,0
1,1,3,3210,1,15,1,0,-1,-1,0,0,0
1,1,3,321,2,16,1,48,0,-1,0,1,0
1,1,3,642,1,16,1,40,0,-1,0,1,0
1,1,3,963,1,16,1,0,1,40,0,0,0
1,1,3,1284,2,16,1,25,-1,-1,0,0,0
1,1,3,1605,1,16,1,50,-1,-1,0,0,0
1,1,3,1926,2,16,1,50,0,-1,0,1,0
1,1,3,2247,2,16,1,40,1,50,1,0,0
1,1,3,2568,2,16,1,50,1,48,1,0,0
1,1,3,2889,1,16,1,40,0,-1,0,0,0
1,1,3,3210,1,16,1,50,1,40,1,0,0
1,1,3,321,2,17,0,46,-1,-1,0,0,630
1,1,3,642,1,17,0,50,1,50,0,0,1000
1,1,3,963,1,17,0,0,0,-1,0,0,0
1,1,3,1284,2,17,0,25,0,-1,0,0,320
1,1,3,1605,1,17,0,50,1,0,0,0,750
1,1,3,1926,2,17,0,45,1,25,0,0,870
1,1,3,2247,2,17,0,45,1,50,1,0,620
1,1,3,2568,2,17,0,50,0,-1,0,1,0
1,1,3,2889,1,17,0,50,-1,-1,0,0,750
1,1,3,3210,1,17,0,50,0,-1,0,0,750
1,1,3,321,2,18,0,35,0,-1,0,1,0
1,1,3,642,1,18,0,50,-1,-1,0,0,750
1,1,3,963,1,18,0,0,1,50,0,0,250
1,1,3,1284,2,18,0,15,1,35,1,0,320
1,1,3,1605,1,18,0,50,1,50,0,0,1000
1,1,3,1926,2,18,0,50,1,40,0,0,1100
1,1,3,2247,2,18,0,40,0,-1,0,0,700
1,1,3,2568,2,18,0,40,-1,-1,0,0,700
1,1,3,2889,1,18,0,50,0,-1,0,0,750
1,1,3,3210,1,18,0,50,0,-1,0,0,750
1,1,3,321,2,19,0,50,0,-1,0,0,800
1,1,3,642,1,19,0,50,1,50,0,0,1000
1,1,3,963,1,19,0,0,0,-1,0,0,0
1,1,3,1284,2,19,0,15,1,30,1,0,270
1,1,3,1605,1,19,0,50,1,0,0,0,750
1,1,3,1926,2,19,0,50,1,50,0,0,1050
1,1,3,2247,2,19,0,45,-1,-1,0,0,720
1,1,3,2568,2,19,0,30,0,-1,0,1,0
1,1,3,2889,1,19,0,50,-1,-1,0,0,750
1,1,3,3210,1,19,0,50,0,-1,0,0,750
1,1,3,321,2,20,0,20,0,-1,0,1,0
1,1,3,642,1,20,0,50,1,50,0,0,1000
1,1,3,963,1,20,0,0,-1,-1,0,0,0
1,1,3,1284,2,20,0,25,0,-1,0,1,0
1,1,3,1605,1,20,0,50,1,50,0,0,1000
1,1,3,1926,2,20,0,50,-1,-1,0,0,800
1,1,3,2247,2,20,0,45,1,20,1,0,720
1,1,3,2568,2,20,0,50,1,25,1,0,800
1,1,3,2889,1,20,0,50,0,-1,0,0,750
1,1,3,3210,1,20,0,50,0,-1,0,0,750
1,1,3,321,2,21,0,40,0,-1,0,1,0
1,1,3,642,1,21,0,50,0,-1,0,0,750
1,1,3,963,1,21,0,0,0,-1,0,0,0
1,1,3,1284,2,21,0,10,1,25,1,0,300
1,1,3,1605,1,21,0,50,1,50,0,0,1000
1,1,3,1926,2,21,0,50,-1,-1,0,0,900
1,1,3,2247,2,21,0,45,1,40,1,0,820
1,1,3,2568,2,21,0,25,0,-1,0,1,0
1,1,3,2889,1,21,0,50,1,0,0,0,750
1,1,3,3210,1,21,0,50,-1,-1,0,0,750
1,1,3,321,2,22,0,50,-1,-1,0,0,700
1,1,3,642,1,22,0,50,0,-1,0,0,750
1,1,3,963,1,22,0,0,1,50,0,0,250
1,1,3,1284,2,22,0,15,1,50,1,0,170
1,1,3,1605,1,22,0,50,0,-1,0,0,750
1,1,3,1926,2,22,0,50,1,45,0,0,950
1,1,3,2247,2,22,0,45,0,-1,0,0,620
1,1,3,2568,2,22,0,50,0,-1,0,1,0
1,1,3,2889,1,22,0,50,1,50,0,0,1000
1,1,3,3210,1,22,0,50,-1,-1,0,0,750
1,1,3,321,2,23,0,50,-1,-1,0,0,800
1,1,3,642,1,23,0,50,-1,-1,0,0,750
1,1,3,963,1,23,0,0,1,50,0,0,250
1,1,3,1284,2,23,0,15,1,35,0,0,520
1,1,3,1605,1,23,0,50,1,50,0,0,1000
1,1,3,1926,2,23,0,50,0,-1,0,0,800
1,1,3,2247,2,23,0,35,0,-1,0,0,570
1,1,3,2568,2,23,0,40,1,50,0,0,900
1,1,3,2889,1,23,0,50,0,-1,0,0,750
1,1,3,3210,1,23,0,50,0,-1,0,0,750
1,1,3,321,2,24,0,50,0,-1,0,1,0
1,1,3,642,1,24,0,50,-1,-1,0,0,750
1,1,3,963,1,24,0,0,0,-1,0,0,0
1,1,3,1284,2,24,0,20,1,50,0,0,600
1,1,3,1605,1,24,0,50,1,50,0,0,1000
1,1,3,1926,2,24,0,50,0,-1,0,0,800
1,1,3,2247,2,24,0,45,1,50,1,0,720
1,1,3,2568,2,24,0,25,-1,-1,0,0,420
1,1,3,2889,1,24,0,50,0,-1,0,0,750
1,1,3,3210,1,24,0,50,1,0,0,0,750
1,1,3,321,2,25,0,40,0,-1,0,1,0
1,1,3,642,1,25,0,50,0,-1,0,0,750
1,1,3,963,1,25,0,0,-1,-1,0,0,0
1,1,3,1284,2,25,0,10,1,40,0,0,460
1,1,3,1605,1,25,0,50,1,50,0,0,1000
1,1,3,1926,2,25,0,50,-1,-1,0,0,810
1,1,3,2247,2,25,0,48,1,40,1,0,780
1,1,3,2568,2,25,0,40,0,-1,0,0,660
1,1,3,2889,1,25,0,50,1,50,0,0,1000
1,1,3,3210,1,25,0,50,0,-1,0,0,750
1,1,3,321,2,26,0,45,-1,-1,0,0,700
1,1,3,642,1,26,0,50,1,50,0,0,750
1,1,3,963,1,26,0,50,0,-1,0,0,500
1,1,3,1284,2,26,0,15,0,-1,0,0,250
1,1,3,1605,1,26,0,50,-1,-1,0,0,500
1,1,3,1926,2,26,0,50,0,-1,0,0,770
1,1,3,2247,2,26,0,45,1,15,0,0,950
1,1,3,2568,2,26,0,40,1,50,0,0,870
1,1,3,2889,1,26,0,50,0,-1,0,0,500
1,1,3,3210,1,26,0,50,1,50,0,0,750
2,1,1,321,2,1,1,0,-1,-1,0,0,0
2,1,1,642,1,1,1,0,-1,-1,0,0,0
2,1,1,963,2,1,1,0,-1,-1,0,0,0
2,1,1,1284,2,1,1,10,-1,-1,0,0,0
2,1,1,1605,1,1,1,0,-1,-1,0,0,0
2,1,1,1926,1,1,1,0,-1,-1,0,0,0
2,1,1,2247,1,1,1,0,-1,-1,0,0,0
2,1,1,2568,2,1,1,10,-1,-1,0,0,0
2,1,1,2889,1,1,1,0,-1,-1,0,0,0
2,1,1,3210,2,1,1,0,-1,-1,0,0,0
2,1,1,321,2,2,1,0,-1,-1,0,0,0
2,1,1,642,1,2,1,0,-1,-1,0,0,0
2,1,1,963,2,2,1,0,-1,-1,0,0,0
2,1,1,1284,2,2,1,5,-1,-1,0,0,0
2,1,1,1605,1,2,1,0,-1,-1,0,0,0
2,1,1,1926,1,2,1,0,-1,-1,0,0,0
2,1,1,2247,1,2,1,0,-1,-1,0,0,0
2,1,1,2568,2,2,1,8,-1,-1,0,0,0
2,1,1,2889,1,2,1,0,-1,-1,0,0,0
2,1,1,3210,2,2,1,0,-1,-1,0,0,0
2,1,1,321,2,3,1,0,-1,-1,0,0,0
2,1,1,642,1,3,1,0,-1,-1,0,0,0
2,1,1,963,2,3,1,0,-1,-1,0,0,0
2,1,1,1284,2,3,1,2,-1,-1,0,0,0
2,1,1,1605,1,3,1,0,-1,-1,0,0,0
2,1,1,1926,1,3,1,0,-1,-1,0,0,0
2,1,1,2247,1,3,1,0,-1,-1,0,0,0
2,1,1,2568,2,3,1,1,-1,-1,0,0,0
2,1,1,2889,1,3,1,0,-1,-1,0,0,0
2,1,1,3210,2,3,1,0,-1,-1,0,0,0
2,1,1,321,2,4,0,0,-1,-1,0,0,990
2,1,1,642,1,4,0,0,-1,-1,0,0,1000
2,1,1,963,2,4,0,0,-1,-1,0,0,990
2,1,1,1284,2,4,0,2,-1,-1,0,0,1020
2,1,1,1605,1,4,0,0,-1,-1,0,0,1000
2,1,1,1926,1,4,0,0,-1,-1,0,0,1000
2,1,1,2247,1,4,0,0,-1,-1,0,0,1000
2,1,1,2568,2,4,0,0,-1,-1,0,0,990
2,1,1,2889,1,4,0,0,-1,-1,0,0,1000
2,1,1,3210,2,4,0,0,-1,-1,0,0,990
2,1,1,321,2,5,0,0,-1,-1,0,0,990
2,1,1,642,1,5,0,0,-1,-1,0,0,1000
2,1,1,963,2,5,0,0,-1,-1,0,0,990
2,1,1,1284,2,5,0,1,-1,-1,0,0,1000
2,1,1,1605,1,5,0,0,-1,-1,0,0,1000
2,1,1,1926,1,5,0,0,-1,-1,0,0,1000
2,1,1,2247,1,5,0,0,-1,-1,0,0,1000
2,1,1,2568,2,5,0,1,-1,-1,0,0,1000
2,1,1,2889,1,5,0,0,-1,-1,0,0,1000
2,1,1,3210,2,5,0,0,-1,-1,0,0,990
2,1,1,321,2,6,0,0,-1,-1,0,0,980
2,1,1,642,1,6,0,0,-1,-1,0,0,1000
2,1,1,963,2,6,0,0,-1,-1,0,0,980
2,1,1,1284,2,6,0,2,-1,-1,0,0,1010
2,1,1,1605,1,6,0,0,-1,-1,0,0,1000
2,1,1,1926,1,6,0,0,-1,-1,0,0,1000
2,1,1,2247,1,6,0,0,-1,-1,0,0,1000
2,1,1,2568,2,6,0,1,-1,-1,0,0,1000
2,1,1,2889,1,6,0,0,-1,-1,0,0,1000
2,1,1,3210,2,6,0,0,-1,-1,0,0,980
2,1,1,321,2,7,0,0,-1,-1,0,0,990
2,1,1,642,1,7,0,0,-1,-1,0,0,1000
2,1,1,963,2,7,0,0,-1,-1,0,0,990
2,1,1,1284,2,7,0,0,-1,-1,0,0,990
2,1,1,1605,1,7,0,0,-1,-1,0,0,1000
2,1,1,1926,1,7,0,0,-1,-1,0,0,1000
2,1,1,2247,1,7,0,0,-1,-1,0,0,1000
2,1,1,2568,2,7,0,1,-1,-1,0,0,1010
2,1,1,2889,1,7,0,0,-1,-1,0,0,1000
2,1,1,3210,2,7,0,0,-1,-1,0,0,990
2,1,1,321,2,8,0,0,-1,-1,0,0,980
2,1,1,642,1,8,0,0,-1,-1,0,0,1000
2,1,1,963,2,8,0,0,-1,-1,0,0,980
2,1,1,1284,2,8,0,2,-1,-1,0,0,1010
2,1,1,1605,1,8,0,0,-1,-1,0,0,1000
2,1,1,1926,1,8,0,0,-1,-1,0,0,1000
2,1,1,2247,1,8,0,0,-1,-1,0,0,1000
2,1,1,2568,2,8,0,1,-1,-1,0,0,1000
2,1,1,2889,1,8,0,0,-1,-1,0,0,1000
2,1,1,3210,2,8,0,0,-1,-1,0,0,980
2,1,1,321,2,9,0,0,-1,-1,0,0,970
2,1,1,642,1,9,0,0,-1,-1,0,0,1000
2,1,1,963,2,9,0,0,-1,-1,0,0,970
2,1,1,1284,2,9,0,5,-1,-1,0,0,1040
2,1,1,1605,1,9,0,0,-1,-1,0,0,1000
2,1,1,1926,1,9,0,0,-1,-1,0,0,1000
2,1,1,2247,1,9,0,0,-1,-1,0,0,1000
2,1,1,2568,2,9,0,1,-1,-1,0,0,980
2,1,1,2889,1,9,0,0,-1,-1,0,0,1000
2,1,1,3210,2,9,0,0,-1,-1,0,0,970
2,1,1,321,2,10,0,0,-1,-1,0,0,980
2,1,1,642,1,10,0,0,-1,-1,0,0,1000
2,1,1,963,2,10,0,0,-1,-1,0,0,980
2,1,1,1284,2,10,0,2,-1,-1,0,0,1010
2,1,1,1605,1,10,0,0,-1,-1,0,0,1000
2,1,1,1926,1,10,0,0,-1,-1,0,0,1000
2,1,1,2247,1,10,0,0,-1,-1,0,0,1000
2,1,1,2568,2,10,0,1,-1,-1,0,0,1000
2,1,1,2889,1,10,0,0,-1,-1,0,0,1000
2,1,1,3210,2,10,0,0,-1,-1,0,0,980
2,1,1,321,2,11,0,0,-1,-1,0,0,970
2,1,1,642,1,11,0,0,-1,-1,0,0,1000
2,1,1,963,2,11,0,0,-1,-1,0,0,970
2,1,1,1284,2,11,0,4,-1,-1,0,0,1030
2,1,1,1605,1,11,0,0,-1,-1,0,0,1000
2,1,1,1926,1,11,0,0,-1,-1,0,0,1000
2,1,1,2247,1,11,0,0,-1,-1,0,0,1000
2,1,1,2568,2,11,0,1,-1,-1,0,0,990
2,1,1,2889,1,11,0,0,-1,-1,0,0,1000
2,1,1,3210,2,11,0,0,-1,-1,0,0,970
2,1,1,321,2,12,0,0,-1,-1,0,0,980
2,1,1,642,1,12,0,0,-1,-1,0,0,1000
2,1,1,963,2,12,0,0,-1,-1,0,0,980
2,1,1,1284,2,12,0,3,-1,-1,0,0,1020
2,1,1,1605,1,12,0,0,-1,-1,0,0,1000
2,1,1,1926,1,12,0,0,-1,-1,0,0,1000
2,1,1,2247,1,12,0,0,-1,-1,0,0,1000
2,1,1,2568,2,12,0,1,-1,-1,0,0,990
2,1,1,2889,1,12,0,0,-1,-1,0,0,1000
2,1,1,3210,2,12,0,0,-1,-1,0,0,980
2,1,1,321,2,13,0,0,-1,-1,0,0,970
2,1,1,642,1,13,0,0,-1,-1,0,0,1000
2,1,1,963,2,13,0,0,-1,-1,0,0,970
2,1,1,1284,2,13,0,4,-1,-1,0,0,1030
2,1,1,1605,1,13,0,0,-1,-1,0,0,1000
2,1,1,1926,1,13,0,0,-1,-1,0,0,1000
2,1,1,2247,1,13,0,0,-1,-1,0,0,1000
2,1,1,2568,2,13,0,1,-1,-1,0,0,990
2,1,1,2889,1,13,0,0,-1,-1,0,0,1000
2,1,1,3210,2,13,0,0,-1,-1,0,0,970
2,1,1,321,2,14,1,0,1,1,1,0,0
2,1,1,642,1,14,1,0,-1,-1,0,0,0
2,1,1,963,2,14,1,0,-1,-1,0,0,0
2,1,1,1284,2,14,1,50,0,-1,0,1,0
2,1,1,1605,1,14,1,0,0,-1,0,0,0
2,1,1,1926,1,14,1,0,1,0,0,0,0
2,1,1,2247,1,14,1,0,1,0,0,0,0
2,1,1,2568,2,14,1,1,0,-1,0,1,0
2,1,1,2889,1,14,1,0,0,-1,0,0,0
2,1,1,3210,2,14,1,0,1,50,1,0,0
2,1,1,321,2,15,1,0,-1,-1,0,0,0
2,1,1,642,1,15,1,0,1,0,0,0,0
2,1,1,963,2,15,1,0,0,-1,0,0,0
2,1,1,1284,2,15,1,35,1,0,0,0,0
2,1,1,1605,1,15,1,0,0,-1,0,0,0
2,1,1,1926,1,15,1,0,0,-1,0,0,0
2,1,1,2247,1,15,1,0,1,0,0,0,0
2,1,1,2568,2,15,1,1,0,-1,0,1,0
2,1,1,2889,1,15,1,0,-1,-1,0,0,0
2,1,1,3210,2,15,1,0,1,1,1,0,0
2,1,1,321,2,16,1,0,1,5,1,0,0
2,1,1,642,1,16,1,0,0,-1,0,0,0
2,1,1,963,2,16,1,0,-1,-1,0,0,0
2,1,1,1284,2,16,1,45,0,-1,0,1,0
2,1,1,1605,1,16,1,0,1,0,0,0,0
2,1,1,1926,1,16,1,0,-1,-1,0,0,0
2,1,1,2247,1,16,1,0,1,0,0,0,0
2,1,1,2568,2,16,1,5,0,-1,0,1,0
2,1,1,2889,1,16,1,0,0,-1,0,0,0
2,1,1,3210,2,16,1,0,1,45,1,0,0
2,1,1,321,2,17,0,0,1,0,0,0,1000
2,1,1,642,1,17,0,0,0,-1,0,0,1000
2,1,1,963,2,17,0,0,0,-1,0,0,1000
2,1,1,1284,2,17,0,0,0,-1,0,0,1000
2,1,1,1605,1,17,0,0,-1,-1,0,0,1000
2,1,1,1926,1,17,0,0,1,0,0,0,1000
2,1,1,2247,1,17,0,0,1,0,0,0,1000
2,1,1,2568,2,17,0,0,-1,-1,0,0,1000
2,1,1,2889,1,17,0,0,0,-1,0,0,1000
2,1,1,3210,2,17,0,0,1,0,0,0,1000
2,1,1,321,2,18,0,0,1,40,1,0,790
2,1,1,642,1,18,0,0,1,0,0,0,1000
2,1,1,963,2,18,0,0,1,1,1,0,790
2,1,1,1284,2,18,0,40,0,-1,0,1,0
2,1,1,1605,1,18,0,0,-1,-1,0,0,1000
2,1,1,1926,1,18,0,0,0,-1,0,0,1000
2,1,1,2247,1,18,0,0,0,-1,0,0,1000
2,1,1,2568,2,18,0,1,0,-1,0,1,0
2,1,1,2889,1,18,0,0,1,0,0,0,1000
2,1,1,3210,2,18,0,0,-1,-1,0,0,790
2,1,1,321,2,19,0,0,-1,-1,0,0,740
2,1,1,642,1,19,0,0,-1,-1,0,0,1000
2,1,1,963,2,19,0,0,0,-1,0,0,740
2,1,1,1284,2,19,0,50,1,0,0,0,1490
2,1,1,1605,1,19,0,0,1,0,0,0,1000
2,1,1,1926,1,19,0,0,0,-1,0,0,1000
2,1,1,2247,1,19,0,0,0,-1,0,0,1000
2,1,1,2568,2,19,0,1,0,-1,0,1,0
2,1,1,2889,1,19,0,0,1,0,0,0,1000
2,1,1,3210,2,19,0,0,1,1,1,0,740
2,1,1,321,2,20,0,0,-1,-1,0,0,990
2,1,1,642,1,20,0,0,0,-1,0,0,1000
2,1,1,963,2,20,0,0,1,1,1,0,990
2,1,1,1284,2,20,0,0,1,0,0,0,990
2,1,1,1605,1,20,0,0,1,0,0,0,1000
2,1,1,1926,1,20,0,0,-1,-1,0,0,1000
2,1,1,2247,1,20,0,0,1,0,0,0,1000
2,1,1,2568,2,20,0,1,0,-1,0,1,0
2,1,1,2889,1,20,0,0,0,-1,0,0,1000
