union,performance,framing,id,round,overextraction,observer,overext_observed,report,punished,round_profit,group_id
6,1,2,2568622,12,25,0,NA,NA,1,0,622
6,1,2,2889612,12,45,0,NA,NA,0,680,612
6,1,2,3210612,12,10,0,NA,NA,0,160,612
6,1,2,321622,13,30,1,50,0,NA,850,622
6,1,2,642622,13,50,0,NA,NA,0,900,622
6,1,2,963612,13,48,0,NA,NA,1,0,612
6,1,2,1284612,13,50,1,48,1,NA,510,612
6,1,2,1605622,13,50,1,0,0,NA,900,622
6,1,2,1926622,13,40,-1,NA,NA,NA,750,622
6,1,2,2247612,13,49,1,50,0,NA,750,612
6,1,2,2568622,13,0,0,NA,NA,0,150,622
6,1,2,2889612,13,50,0,NA,NA,0,510,612
6,1,2,3210612,13,50,-1,NA,NA,NA,510,612
6,1,2,321622,14,40,0,NA,NA,0,650,622
6,1,2,642622,14,50,0,NA,NA,1,0,622
6,1,2,963612,14,45,0,NA,NA,0,670,612
6,1,2,1284612,14,50,-1,NA,NA,NA,750,612
6,1,2,1605622,14,50,-1,NA,NA,NA,800,622
6,1,2,1926622,14,50,1,40,0,NA,1050,622
6,1,2,2247612,14,50,0,NA,NA,1,0,612
6,1,2,2568622,14,0,1,50,1,NA,50,622
6,1,2,2889612,14,45,1,50,1,NA,670,612
6,1,2,3210612,14,10,1,45,0,NA,400,612
6,1,2,321622,15,40,1,30,0,NA,750,622
6,1,2,642622,15,50,1,50,0,NA,900,622
6,1,2,963612,15,47,1,50,1,NA,620,612
6,1,2,1284612,15,50,0,NA,NA,1,0,612
6,1,2,1605622,15,50,0,NA,NA,0,650,622
6,1,2,1926622,15,50,-1,NA,NA,NA,650,622
6,1,2,2247612,15,50,0,NA,NA,1,0,612
6,1,2,2568622,15,30,0,NA,NA,0,350,622
6,1,2,2889612,15,50,1,50,1,NA,660,612
6,1,2,3210612,15,20,-1,NA,NA,NA,210,612
6,1,2,321622,16,50,-1,NA,NA,NA,750,622
6,1,2,642622,16,50,0,NA,NA,0,750,622
6,1,2,963612,16,47,1,45,0,NA,840,612
6,1,2,1284612,16,50,-1,NA,NA,NA,640,612
6,1,2,1605622,16,50,1,0,0,NA,750,622
6,1,2,1926622,16,50,1,50,0,NA,1000,622
6,1,2,2247612,16,45,0,NA,NA,0,560,612
6,1,2,2568622,16,0,0,NA,NA,0,0,622
6,1,2,2889612,16,50,0,NA,NA,0,640,612
6,1,2,3210612,16,30,1,50,0,NA,590,612
6,1,2,321622,17,40,0,NA,NA,1,0,622
6,1,2,642622,17,5,1,50,0,NA,350,622
6,1,2,963612,17,48,-1,NA,NA,NA,630,612
6,1,2,1284612,17,50,0,NA,NA,0,660,612
6,1,2,1605622,17,50,1,40,1,NA,770,622
6,1,2,1926622,17,50,-1,NA,NA,NA,770,622
6,1,2,2247612,17,48,1,50,0,NA,880,612
6,1,2,2568622,17,50,0,NA,NA,0,770,622
6,1,2,2889612,17,50,0,NA,NA,0,660,612
6,1,2,3210612,17,21,1,50,0,NA,480,612
6,1,2,321622,18,40,1,50,0,NA,900,622
6,1,2,642622,18,50,0,NA,NA,0,800,622
6,1,2,963612,18,49,1,20,0,NA,890,612
6,1,2,1284612,18,50,1,49,0,NA,910,612
6,1,2,1605622,18,50,0,NA,NA,0,800,622
6,1,2,1926622,18,50,1,50,0,NA,1050,622
6,1,2,2247612,18,49,0,NA,NA,0,640,612
6,1,2,2568622,18,0,-1,NA,NA,NA,50,622
6,1,2,2889612,18,50,-1,NA,NA,NA,660,612
6,1,2,3210612,18,20,0,NA,NA,0,210,612
6,1,2,321622,19,40,0,NA,NA,1,0,622
6,1,2,642622,19,50,-1,NA,NA,NA,650,622
6,1,2,963612,19,50,-1,NA,NA,NA,590,612
6,1,2,1284612,19,50,0,NA,NA,1,0,612
6,1,2,1605622,19,50,1,40,1,NA,650,622
6,1,2,1926622,19,50,1,30,0,NA,900,622
6,1,2,2247612,19,50,1,31,0,NA,840,612
6,1,2,2568622,19,30,0,NA,NA,0,350,622
6,1,2,2889612,19,50,1,50,1,NA,590,612
6,1,2,3210612,19,31,0,NA,NA,0,310,612
6,1,2,321622,20,40,0,NA,NA,1,0,622
6,1,2,642622,20,50,-1,NA,NA,NA,670,622
6,1,2,963612,20,50,1,43,0,NA,780,612
6,1,2,1284612,20,50,-1,NA,NA,NA,530,612
6,1,2,1605622,20,50,1,40,1,NA,670,622
6,1,2,1926622,20,50,0,NA,NA,1,0,622
6,1,2,2247612,20,50,1,50,0,NA,780,612
6,1,2,2568622,20,25,1,50,1,NA,300,622
6,1,2,2889612,20,50,0,NA,NA,0,530,612
6,1,2,3210612,20,43,0,NA,NA,0,430,612
7,2,1,321711,1,35,NA,NA,NA,NA,980,711
7,2,1,642711,1,25,NA,NA,NA,NA,830,711
7,2,1,963711,1,24,NA,NA,NA,NA,810,711
7,2,1,1284711,1,25,NA,NA,NA,NA,830,711
7,2,1,1605711,1,0,NA,NA,NA,NA,450,711
7,2,1,1926721,1,0,NA,NA,NA,NA,870,721
7,2,1,2247721,1,10,NA,NA,NA,NA,1020,721
7,2,1,2568721,1,5,NA,NA,NA,NA,950,721
7,2,1,2889721,1,5,NA,NA,NA,NA,950,721
7,2,1,3210721,1,5,NA,NA,NA,NA,950,721
7,2,1,321711,2,40,NA,NA,NA,NA,1010,711
7,2,1,642711,2,25,NA,NA,NA,NA,790,711
7,2,1,963711,2,24,NA,NA,NA,NA,770,711
7,2,1,1284711,2,25,NA,NA,NA,NA,790,711
7,2,1,1605711,2,3,NA,NA,NA,NA,460,711
7,2,1,1926721,2,0,NA,NA,NA,NA,890,721
7,2,1,2247721,2,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,2,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,2,0,NA,NA,NA,NA,890,721
7,2,1,3210721,2,3,NA,NA,NA,NA,940,721
7,2,1,321711,3,25,NA,NA,NA,NA,1010,711
7,2,1,642711,3,20,NA,NA,NA,NA,940,711
7,2,1,963711,3,0,NA,NA,NA,NA,640,711
7,2,1,1284711,3,25,NA,NA,NA,NA,1010,711
7,2,1,1605711,3,2,NA,NA,NA,NA,670,711
7,2,1,1926721,3,0,NA,NA,NA,NA,890,721
7,2,1,2247721,3,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,3,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,3,0,NA,NA,NA,NA,890,721
7,2,1,3210721,3,3,NA,NA,NA,NA,940,721
7,2,1,321711,4,25,NA,NA,NA,NA,930,711
7,2,1,642711,4,18,NA,NA,NA,NA,830,711
7,2,1,963711,4,24,NA,NA,NA,NA,920,711
7,2,1,1284711,4,20,NA,NA,NA,NA,860,711
7,2,1,1605711,4,1,NA,NA,NA,NA,570,711
7,2,1,1926721,4,0,NA,NA,NA,NA,890,721
7,2,1,2247721,4,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,4,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,4,1,NA,NA,NA,NA,910,721
7,2,1,3210721,4,2,NA,NA,NA,NA,920,721
7,2,1,321711,5,35,NA,NA,NA,NA,1040,711
7,2,1,642711,5,15,NA,NA,NA,NA,740,711
7,2,1,963711,5,20,NA,NA,NA,NA,820,711
7,2,1,1284711,5,20,NA,NA,NA,NA,820,711
7,2,1,1605711,5,6,NA,NA,NA,NA,610,711
7,2,1,1926721,5,0,NA,NA,NA,NA,890,721
7,2,1,2247721,5,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,5,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,5,2,NA,NA,NA,NA,920,721
7,2,1,3210721,5,2,NA,NA,NA,NA,920,721
7,2,1,321711,6,25,NA,NA,NA,NA,900,711
7,2,1,642711,6,25,NA,NA,NA,NA,900,711
7,2,1,963711,6,20,NA,NA,NA,NA,820,711
7,2,1,1284711,6,25,NA,NA,NA,NA,900,711
7,2,1,1605711,6,0,NA,NA,NA,NA,520,711
7,2,1,1926721,6,0,NA,NA,NA,NA,890,721
7,2,1,2247721,6,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,6,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,6,0,NA,NA,NA,NA,890,721
7,2,1,3210721,6,3,NA,NA,NA,NA,940,721
7,2,1,321711,7,50,NA,NA,NA,NA,1220,711
7,2,1,642711,7,10,NA,NA,NA,NA,620,711
7,2,1,963711,7,20,NA,NA,NA,NA,770,711
7,2,1,1284711,7,25,NA,NA,NA,NA,840,711
7,2,1,1605711,7,1,NA,NA,NA,NA,480,711
7,2,1,1926721,7,0,NA,NA,NA,NA,900,721
7,2,1,2247721,7,10,NA,NA,NA,NA,1050,721
7,2,1,2568721,7,8,NA,NA,NA,NA,1020,721
7,2,1,2889721,7,0,NA,NA,NA,NA,900,721
7,2,1,3210721,7,2,NA,NA,NA,NA,930,721
7,2,1,321711,8,45,NA,NA,NA,NA,1070,711
7,2,1,642711,8,25,NA,NA,NA,NA,770,711
7,2,1,963711,8,24,NA,NA,NA,NA,750,711
7,2,1,1284711,8,25,NA,NA,NA,NA,770,711
7,2,1,1605711,8,2,NA,NA,NA,NA,420,711
7,2,1,1926721,8,0,NA,NA,NA,NA,900,721
7,2,1,2247721,8,10,NA,NA,NA,NA,1050,721
7,2,1,2568721,8,8,NA,NA,NA,NA,1020,721
7,2,1,2889721,8,0,NA,NA,NA,NA,900,721
7,2,1,3210721,8,1,NA,NA,NA,NA,920,721
7,2,1,321711,9,25,NA,NA,NA,NA,880,711
7,2,1,642711,9,25,NA,NA,NA,NA,880,711
7,2,1,963711,9,20,NA,NA,NA,NA,810,711
7,2,1,1284711,9,25,NA,NA,NA,NA,880,711
7,2,1,1605711,9,3,NA,NA,NA,NA,550,711
7,2,1,1926721,9,0,NA,NA,NA,NA,890,721
7,2,1,2247721,9,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,9,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,9,0,NA,NA,NA,NA,890,721
7,2,1,3210721,9,3,NA,NA,NA,NA,940,721
7,2,1,321711,10,25,NA,NA,NA,NA,890,711
7,2,1,642711,10,25,NA,NA,NA,NA,890,711
7,2,1,963711,10,20,NA,NA,NA,NA,810,711
7,2,1,1284711,10,25,NA,NA,NA,NA,890,711
7,2,1,1605711,10,2,NA,NA,NA,NA,540,711
7,2,1,1926721,10,0,NA,NA,NA,NA,890,721
7,2,1,2247721,10,10,NA,NA,NA,NA,1040,721
7,2,1,2568721,10,8,NA,NA,NA,NA,1010,721
7,2,1,2889721,10,0,NA,NA,NA,NA,890,721
7,2,1,3210721,10,4,NA,NA,NA,NA,950,721
7,2,1,321711,11,25,-1,NA,NA,NA,940,711
7,2,1,642711,11,25,1,25,0,NA,1190,711
7,2,1,963711,11,12,0,NA,NA,0,740,711
7,2,1,1284711,11,25,0,NA,NA,0,940,711
7,2,1,1605711,11,0,1,12,0,NA,810,711
7,2,1,1926721,11,0,0,NA,NA,0,960,721
7,2,1,2247721,11,0,1,0,0,NA,960,721
7,2,1,2568721,11,8,1,0,0,NA,1080,721
7,2,1,2889721,11,0,-1,NA,NA,NA,960,721
7,2,1,3210721,11,0,0,NA,NA,0,960,721
7,2,1,321711,12,20,1,25,0,NA,1130,711
7,2,1,642711,12,25,1,3,0,NA,1210,711
7,2,1,963711,12,10,-1,NA,NA,NA,730,711
7,2,1,1284711,12,25,0,NA,NA,0,960,711
7,2,1,1605711,12,3,0,NA,NA,0,630,711
7,2,1,1926721,12,0,-1,NA,NA,NA,890,721
7,2,1,2247721,12,10,0,NA,NA,0,1040,721
7,2,1,2568721,12,8,1,10,0,NA,1260,721
7,2,1,2889721,12,2,1,1,1,NA,920,721
7,2,1,3210721,12,1,0,NA,NA,1,0,721
7,2,1,321711,13,25,-1,NA,NA,NA,970,711
7,2,1,642711,13,25,0,NA,NA,0,970,711
7,2,1,963711,13,6,1,25,0,NA,930,711
7,2,1,1284711,13,25,1,0,0,NA,970,711
7,2,1,1605711,13,0,0,NA,NA,0,590,711
7,2,1,1926721,13,0,1,10,1,NA,900,721
7,2,1,2247721,13,10,0,NA,NA,1,0,721
7,2,1,2568721,13,8,0,NA,NA,0,1020,721
7,2,1,2889721,13,2,-1,NA,NA,NA,930,721
7,2,1,3210721,13,0,1,8,0,NA,1150,721
7,2,1,321711,14,30,0,NA,NA,0,990,711
7,2,1,642711,14,25,-1,NA,NA,NA,910,711
7,2,1,963711,14,12,1,0,0,NA,720,711
7,2,1,1284711,14,25,1,30,0,NA,1160,711
7,2,1,1605711,14,0,0,NA,NA,0,540,711
7,2,1,1926721,14,0,-1,NA,NA,NA,950,721
7,2,1,2247721,14,0,0,NA,NA,0,950,721
7,2,1,2568721,14,8,1,0,0,NA,1070,721
7,2,1,2889721,14,0,0,NA,NA,0,950,721
7,2,1,3210721,14,1,1,0,0,NA,970,721
7,2,1,321711,15,25,1,2,0,NA,1120,711
7,2,1,642711,15,25,0,NA,NA,0,870,711
7,2,1,963711,15,24,-1,NA,NA,NA,850,711
7,2,1,1284711,15,25,1,25,0,NA,1120,711
7,2,1,1605711,15,2,0,NA,NA,0,520,711
7,2,1,1926721,15,0,1,8,1,NA,950,721
7,2,1,2247721,15,0,1,1,0,NA,1200,721
7,2,1,2568721,15,8,0,NA,NA,1,0,721
7,2,1,2889721,15,1,-1,NA,NA,NA,960,721
7,2,1,3210721,15,1,0,NA,NA,0,960,721
7,2,1,321711,16,25,-1,NA,NA,NA,990,711
7,2,1,642711,16,25,1,1,0,NA,1240,711
7,2,1,963711,16,0,0,NA,NA,0,620,711
7,2,1,1284711,16,25,1,0,0,NA,990,711
7,2,1,1605711,16,1,0,NA,NA,0,630,711
7,2,1,1926721,16,0,0,NA,NA,0,900,721
7,2,1,2247721,16,10,-1,NA,NA,NA,1050,721
7,2,1,2568721,16,8,1,0,0,NA,1020,721
7,2,1,2889721,16,0,1,1,0,NA,1150,721
7,2,1,3210721,16,1,0,NA,NA,0,920,721
7,2,1,321711,17,20,1,25,0,NA,1200,711
7,2,1,642711,17,25,0,NA,NA,0,1020,711
7,2,1,963711,17,0,1,0,0,NA,650,711
7,2,1,1284711,17,25,-1,NA,NA,NA,1020,711
7,2,1,1605711,17,0,0,NA,NA,0,650,711
7,2,1,1926721,17,0,1,0,0,NA,950,721
7,2,1,2247721,17,0,0,NA,NA,0,950,721
7,2,1,2568721,17,8,1,1,0,NA,1320,721
7,2,1,2889721,17,1,0,NA,NA,0,960,721
7,2,1,3210721,17,1,-1,NA,NA,NA,960,721
7,2,1,321711,18,25,1,0,0,NA,890,711
7,2,1,642711,18,25,0,NA,NA,0,890,711
7,2,1,963711,18,0,0,NA,NA,0,510,711
7,2,1,1284711,18,25,1,25,0,NA,1140,711
7,2,1,1605711,18,22,-1,NA,NA,NA,840,711
7,2,1,1926721,18,0,0,NA,NA,0,900,721
7,2,1,2247721,18,10,1,1,1,NA,1050,721
7,2,1,2568721,18,8,1,0,0,NA,1020,721
7,2,1,2889721,18,1,-1,NA,NA,NA,910,721
7,2,1,3210721,18,1,0,NA,NA,1,0,721
7,2,1,321711,19,25,0,NA,NA,0,1000,711
7,2,1,642711,19,25,0,NA,NA,0,1000,711
7,2,1,963711,19,0,-1,NA,NA,NA,620,711
7,2,1,1284711,19,25,1,25,0,NA,1250,711
7,2,1,1605711,19,0,1,25,0,NA,870,711
7,2,1,1926721,19,0,0,NA,NA,0,910,721
7,2,1,2247721,19,10,1,8,1,NA,1060,721
7,2,1,2568721,19,8,0,NA,NA,1,0,721
7,2,1,2889721,19,0,-1,NA,NA,NA,910,721
7,2,1,3210721,19,0,1,0,0,NA,910,721
7,2,1,321711,20,15,0,NA,NA,0,900,711
7,2,1,642711,20,25,1,15,0,NA,1300,711
7,2,1,963711,20,0,0,NA,NA,0,670,711
7,2,1,1284711,20,25,-1,NA,NA,NA,1050,711
7,2,1,1605711,20,0,1,0,0,NA,670,711
7,2,1,1926721,20,0,1,1,1,NA,950,721
7,2,1,2247721,20,0,1,8,1,NA,950,721
7,2,1,2568721,20,8,0,NA,NA,1,0,721
7,2,1,2889721,20,1,0,NA,NA,1,0,721
7,2,1,3210721,20,0,-1,NA,NA,NA,950,721
7,2,2,321722,1,15,NA,NA,NA,NA,320,722
7,2,2,642722,1,25,NA,NA,NA,NA,470,722
7,2,2,963722,1,50,NA,NA,NA,NA,850,722
7,2,2,1284722,1,50,NA,NA,NA,NA,850,722
7,2,2,1605712,1,5,NA,NA,NA,NA,720,712
7,2,2,1926722,1,40,NA,NA,NA,NA,700,722
7,2,2,2247712,1,0,NA,NA,NA,NA,650,712
7,2,2,2568712,1,15,NA,NA,NA,NA,870,712
7,2,2,2889712,1,0,NA,NA,NA,NA,650,712
7,2,2,3210712,1,50,NA,NA,NA,NA,1400,712
7,2,2,321722,2,25,NA,NA,NA,NA,400,722
7,2,2,642722,2,30,NA,NA,NA,NA,470,722
7,2,2,963722,2,50,NA,NA,NA,NA,770,722
7,2,2,1284722,2,50,NA,NA,NA,NA,770,722
7,2,2,1605712,2,5,NA,NA,NA,NA,670,712
7,2,2,1926722,2,40,NA,NA,NA,NA,620,722
7,2,2,2247712,2,0,NA,NA,NA,NA,600,712
7,2,2,2568712,2,15,NA,NA,NA,NA,820,712
7,2,2,2889712,2,10,NA,NA,NA,NA,750,712
7,2,2,3210712,2,50,NA,NA,NA,NA,1350,712
7,2,2,321722,3,33,NA,NA,NA,NA,530,722
7,2,2,642722,3,20,NA,NA,NA,NA,330,722
7,2,2,963722,3,50,NA,NA,NA,NA,780,722
7,2,2,1284722,3,50,NA,NA,NA,NA,780,722
7,2,2,1605712,3,5,NA,NA,NA,NA,700,712
7,2,2,1926722,3,40,NA,NA,NA,NA,630,722
7,2,2,2247712,3,0,NA,NA,NA,NA,620,712
7,2,2,2568712,3,10,NA,NA,NA,NA,770,712
7,2,2,2889712,3,10,NA,NA,NA,NA,770,712
7,2,2,3210712,3,50,NA,NA,NA,NA,1370,712
7,2,2,321722,4,8,NA,NA,NA,NA,250,722
7,2,2,642722,4,25,NA,NA,NA,NA,510,722
7,2,2,963722,4,50,NA,NA,NA,NA,880,722
7,2,2,1284722,4,50,NA,NA,NA,NA,880,722
7,2,2,1605712,4,5,NA,NA,NA,NA,700,712
7,2,2,1926722,4,40,NA,NA,NA,NA,730,722
7,2,2,2247712,4,0,NA,NA,NA,NA,620,712
7,2,2,2568712,4,10,NA,NA,NA,NA,770,712
7,2,2,2889712,4,10,NA,NA,NA,NA,770,712
7,2,2,3210712,4,50,NA,NA,NA,NA,1370,712
7,2,2,321722,5,40,NA,NA,NA,NA,450,722
7,2,2,642722,5,40,NA,NA,NA,NA,450,722
7,2,2,963722,5,50,NA,NA,NA,NA,600,722
7,2,2,1284722,5,50,NA,NA,NA,NA,600,722
7,2,2,1605712,5,5,NA,NA,NA,NA,750,712
7,2,2,1926722,5,50,NA,NA,NA,NA,600,722
7,2,2,2247712,5,0,NA,NA,NA,NA,670,712
7,2,2,2568712,5,10,NA,NA,NA,NA,820,712
7,2,2,2889712,5,0,NA,NA,NA,NA,670,712
7,2,2,3210712,5,50,NA,NA,NA,NA,1420,712
7,2,2,321722,6,44,NA,NA,NA,NA,590,722
7,2,2,642722,6,30,NA,NA,NA,NA,380,722
7,2,2,963722,6,50,NA,NA,NA,NA,680,722
7,2,2,1284722,6,50,NA,NA,NA,NA,680,722
7,2,2,1605712,6,5,NA,NA,NA,NA,860,712
7,2,2,1926722,6,40,NA,NA,NA,NA,530,722
7,2,2,2247712,6,0,NA,NA,NA,NA,790,712
7,2,2,2568712,6,12,NA,NA,NA,NA,970,712
7,2,2,2889712,6,20,NA,NA,NA,NA,1090,712
7,2,2,3210712,6,5,NA,NA,NA,NA,860,712
7,2,2,321722,7,27,NA,NA,NA,NA,420,722
7,2,2,642722,7,20,NA,NA,NA,NA,310,722
7,2,2,963722,7,50,NA,NA,NA,NA,760,722
7,2,2,1284722,7,50,NA,NA,NA,NA,760,722
7,2,2,1605712,7,5,NA,NA,NA,NA,820,712
7,2,2,1926722,7,50,NA,NA,NA,NA,760,722
7,2,2,2247712,7,0,NA,NA,NA,NA,750,712
7,2,2,2568712,7,10,NA,NA,NA,NA,900,712
7,2,2,2889712,7,30,NA,NA,NA,NA,1200,712
7,2,2,3210712,7,5,NA,NA,NA,NA,820,712
7,2,2,321722,8,33,NA,NA,NA,NA,580,722
7,2,2,642722,8,10,NA,NA,NA,NA,230,722
7,2,2,963722,8,50,NA,NA,NA,NA,830,722
7,2,2,1284722,8,50,NA,NA,NA,NA,830,722
7,2,2,1605712,8,5,NA,NA,NA,NA,810,712
7,2,2,1926722,8,40,NA,NA,NA,NA,680,722
7,2,2,2247712,8,0,NA,NA,NA,NA,740,712
7,2,2,2568712,8,5,NA,NA,NA,NA,810,712
7,2,2,2889712,8,40,NA,NA,NA,NA,1340,712
7,2,2,3210712,8,2,NA,NA,NA,NA,770,712
7,2,2,321722,9,45,NA,NA,NA,NA,500,722
7,2,2,642722,9,40,NA,NA,NA,NA,420,722
7,2,2,963722,9,50,NA,NA,NA,NA,570,722
7,2,2,1284722,9,50,NA,NA,NA,NA,570,722
7,2,2,1605712,9,5,NA,NA,NA,NA,700,712
7,2,2,1926722,9,50,NA,NA,NA,NA,570,722
7,2,2,2247712,9,0,NA,NA,NA,NA,620,712
7,2,2,2568712,9,15,NA,NA,NA,NA,850,712
7,2,2,2889712,9,50,NA,NA,NA,NA,1370,712
7,2,2,3210712,9,5,NA,NA,NA,NA,700,712
7,2,2,321722,10,44,NA,NA,NA,NA,610,722
7,2,2,642722,10,25,NA,NA,NA,NA,330,722
7,2,2,963722,10,50,NA,NA,NA,NA,700,722
7,2,2,1284722,10,50,NA,NA,NA,NA,700,722
7,2,2,1605712,10,5,NA,NA,NA,NA,800,712
7,2,2,1926722,10,40,NA,NA,NA,NA,550,722
7,2,2,2247712,10,0,NA,NA,NA,NA,720,712
7,2,2,2568712,10,5,NA,NA,NA,NA,800,712
7,2,2,2889712,10,40,NA,NA,NA,NA,1320,712
7,2,2,3210712,10,5,NA,NA,NA,NA,800,712
7,2,2,321722,11,7,0,NA,NA,0,170,722
7,2,2,642722,11,30,1,7,0,NA,760,722
7,2,2,963722,11,50,1,50,1,NA,810,722
7,2,2,1284722,11,50,0,NA,NA,1,0,722
7,2,2,1605712,11,10,1,0,0,NA,1070,712
7,2,2,1926722,11,50,-1,NA,NA,NA,810,722
7,2,2,2247712,11,0,0,NA,NA,0,920,712
7,2,2,2568712,11,5,1,0,0,NA,1000,712
7,2,2,2889712,11,0,0,NA,NA,0,920,712
7,2,2,3210712,11,0,-1,NA,NA,NA,920,712
7,2,2,321722,12,42,0,NA,NA,1,0,722
7,2,2,642722,12,25,0,NA,NA,0,340,722
7,2,2,963722,12,50,1,42,1,NA,710,722
7,2,2,1284722,12,50,1,25,0,NA,960,722
7,2,2,1605712,12,10,-1,NA,NA,NA,1070,712
7,2,2,1926722,12,40,-1,NA,NA,NA,560,722
7,2,2,2247712,12,0,0,NA,NA,0,920,712
7,2,2,2568712,12,5,0,NA,NA,0,1000,712
7,2,2,2889712,12,0,1,5,0,NA,1170,712
7,2,2,3210712,12,0,1,0,0,NA,920,712
7,2,2,321722,13,26,-1,NA,NA,NA,360,722
7,2,2,642722,13,30,0,NA,NA,0,420,722
7,2,2,963722,13,50,0,NA,NA,0,720,722
7,2,2,1284722,13,50,1,50,0,NA,970,722
7,2,2,1605712,13,10,1,0,0,NA,1070,712
7,2,2,1926722,13,50,1,30,0,NA,970,722
7,2,2,2247712,13,0,1,0,0,NA,920,712
7,2,2,2568712,13,5,-1,NA,NA,NA,1000,712
7,2,2,2889712,13,0,0,NA,NA,0,920,712
7,2,2,3210712,13,0,0,NA,NA,0,920,712
7,2,2,321722,14,11,1,50,0,NA,480,722
7,2,2,642722,14,25,0,NA,NA,0,440,722
7,2,2,963722,14,50,-1,NA,NA,NA,820,722
7,2,2,1284722,14,50,0,NA,NA,0,820,722
7,2,2,1605712,14,10,0,NA,NA,0,1050,712
7,2,2,1926722,14,50,1,25,0,NA,1070,722
7,2,2,2247712,14,0,-1,NA,NA,NA,900,712
7,2,2,2568712,14,5,0,NA,NA,0,970,712
7,2,2,2889712,14,0,1,10,0,NA,1150,712
7,2,2,3210712,14,5,1,5,0,NA,1220,712
7,2,2,321722,15,11,0,NA,NA,1,0,722
7,2,2,642722,15,20,-1,NA,NA,NA,390,722
7,2,2,963722,15,50,1,11,1,NA,840,722
7,2,2,1284722,15,50,1,50,0,NA,1090,722
7,2,2,1605712,15,10,-1,NA,NA,NA,1050,712
7,2,2,1926722,15,50,0,NA,NA,0,840,722
7,2,2,2247712,15,0,1,5,0,NA,1150,712
7,2,2,2568712,15,5,0,NA,NA,0,970,712
7,2,2,2889712,15,0,1,5,0,NA,1150,712
7,2,2,3210712,15,5,0,NA,NA,0,970,712
7,2,2,321722,16,11,1,50,0,NA,460,722
7,2,2,642722,16,30,-1,NA,NA,NA,490,722
7,2,2,963722,16,50,0,NA,NA,0,790,722
7,2,2,1284722,16,50,0,NA,NA,0,790,722
7,2,2,1605712,16,10,1,0,0,NA,1060,712
7,2,2,1926722,16,50,1,50,0,NA,1040,722
7,2,2,2247712,16,0,-1,NA,NA,NA,910,712
7,2,2,2568712,16,2,0,NA,NA,0,940,712
7,2,2,2889712,16,0,0,NA,NA,0,910,712
7,2,2,3210712,16,5,1,2,0,NA,1240,712
7,2,2,321722,17,8,0,NA,NA,0,200,722
7,2,2,642722,17,25,0,NA,NA,1,0,722
7,2,2,963722,17,50,1,25,1,NA,830,722
7,2,2,1284722,17,50,1,8,0,NA,1080,722
7,2,2,1605712,17,10,0,NA,NA,0,1060,712
7,2,2,1926722,17,50,-1,NA,NA,NA,830,722
7,2,2,2247712,17,0,-1,NA,NA,NA,910,712
7,2,2,2568712,17,2,1,10,0,NA,1190,712
7,2,2,2889712,17,0,1,5,0,NA,1160,712
7,2,2,3210712,17,5,0,NA,NA,0,990,712
7,2,2,321722,18,20,1,50,0,NA,570,722
7,2,2,642722,18,25,0,NA,NA,0,400,722
7,2,2,963722,18,50,-1,NA,NA,NA,770,722
7,2,2,1284722,18,50,0,NA,NA,0,770,722
7,2,2,1605712,18,10,-1,NA,NA,NA,1050,712
7,2,2,1926722,18,50,1,25,0,NA,1020,722
7,2,2,2247712,18,0,0,NA,NA,0,900,712
7,2,2,2568712,18,5,1,0,0,NA,970,712
7,2,2,2889712,18,0,1,5,0,NA,1150,712
7,2,2,3210712,18,5,0,NA,NA,0,970,712
7,2,2,321722,19,0,1,50,0,NA,320,722
7,2,2,642722,19,35,0,NA,NA,0,600,722
7,2,2,963722,19,50,-1,NA,NA,NA,820,722
7,2,2,1284722,19,50,1,35,0,NA,1070,722
7,2,2,1605712,19,10,-1,NA,NA,NA,1060,712
7,2,2,1926722,19,50,0,NA,NA,0,820,722
7,2,2,2247712,19,0,1,2,0,NA,1160,712
7,2,2,2568712,19,2,0,NA,NA,0,940,712
7,2,2,2889712,19,0,1,5,0,NA,1160,712
7,2,2,3210712,19,5,0,NA,NA,0,990,712
7,2,2,321722,20,0,0,NA,NA,0,100,722
7,2,2,642722,20,30,1,0,0,NA,550,722
7,2,2,963722,20,50,1,50,1,NA,850,722
7,2,2,1284722,20,50,-1,NA,NA,NA,850,722
7,2,2,1605712,20,10,0,NA,NA,0,1050,712
7,2,2,1926722,20,50,0,NA,NA,1,0,722
7,2,2,2247712,20,0,-1,NA,NA,NA,900,712
7,2,2,2568712,20,5,1,10,0,NA,1220,712
7,2,2,2889712,20,0,1,5,0,NA,1150,712
7,2,2,3210712,20,5,0,NA,NA,0,970,712
