"","union","performance","framing","id","round","trial","overextraction","observer","overext_observed","report","punished","round_profit","group_id"
"378",1,1,2,"2568112",18,0,50,1,50,0,NA,800,"112"
"379",1,1,2,"2889112",18,0,50,0,NA,NA,0,550,"112"
"380",1,1,2,"3210112",18,0,40,1,50,0,NA,650,"112"
"381",1,1,2,"321112",19,0,50,0,NA,NA,0,570,"112"
"382",1,1,2,"642122",19,0,0,1,25,0,NA,850,"122"
"383",1,1,2,"963122",19,0,0,-1,NA,NA,NA,600,"122"
"384",1,1,2,"1284122",19,0,40,0,NA,NA,1,0,"122"
"385",1,1,2,"1605112",19,0,45,1,50,0,NA,750,"112"
"386",1,1,2,"1926122",19,0,25,0,NA,NA,0,970,"122"
"387",1,1,2,"2247122",19,0,15,1,40,1,NA,820,"122"
"388",1,1,2,"2568112",19,0,50,1,40,0,NA,820,"112"
"389",1,1,2,"2889112",19,0,50,-1,NA,NA,NA,570,"112"
"390",1,1,2,"3210112",19,0,40,0,NA,NA,0,420,"112"
"391",1,1,2,"321112",20,0,50,1,40,0,NA,970,"112"
"392",1,1,2,"642122",20,0,0,0,NA,NA,0,730,"122"
"393",1,1,2,"963122",20,0,0,1,0,0,NA,730,"122"
"394",1,1,2,"1284122",20,0,10,0,NA,NA,1,0,"122"
"395",1,1,2,"1605112",20,0,15,-1,NA,NA,NA,200,"112"
"396",1,1,2,"1926122",20,0,25,-1,NA,NA,NA,1110,"122"
"397",1,1,2,"2247122",20,0,18,1,10,1,NA,1000,"122"
"398",1,1,2,"2568112",20,0,50,1,50,0,NA,970,"112"
"399",1,1,2,"2889112",20,0,50,0,NA,NA,0,720,"112"
"400",1,1,2,"3210112",20,0,40,0,NA,NA,0,570,"112"
"401",2,1,1,"321221",1,0,0,NA,NA,NA,NA,990,"221"
"402",2,1,1,"642211",1,0,0,NA,NA,NA,NA,1000,"211"
"403",2,1,1,"963221",1,0,0,NA,NA,NA,NA,990,"221"
"404",2,1,1,"1284221",1,0,2,NA,NA,NA,NA,1020,"221"
"405",2,1,1,"1605211",1,0,0,NA,NA,NA,NA,1000,"211"
"406",2,1,1,"1926211",1,0,0,NA,NA,NA,NA,1000,"211"
"407",2,1,1,"2247211",1,0,0,NA,NA,NA,NA,1000,"211"
"408",2,1,1,"2568221",1,0,0,NA,NA,NA,NA,990,"221"
"409",2,1,1,"2889211",1,0,0,NA,NA,NA,NA,1000,"211"
"410",2,1,1,"3210221",1,0,0,NA,NA,NA,NA,990,"221"
"411",2,1,1,"321221",2,0,0,NA,NA,NA,NA,990,"221"
"412",2,1,1,"642211",2,0,0,NA,NA,NA,NA,1000,"211"
"413",2,1,1,"963221",2,0,0,NA,NA,NA,NA,990,"221"
"414",2,1,1,"1284221",2,0,1,NA,NA,NA,NA,1000,"221"
"415",2,1,1,"1605211",2,0,0,NA,NA,NA,NA,1000,"211"
"416",2,1,1,"1926211",2,0,0,NA,NA,NA,NA,1000,"211"
"417",2,1,1,"2247211",2,0,0,NA,NA,NA,NA,1000,"211"
"418",2,1,1,"2568221",2,0,1,NA,NA,NA,NA,1000,"221"
"419",2,1,1,"2889211",2,0,0,NA,NA,NA,NA,1000,"211"
"420",2,1,1,"3210221",2,0,0,NA,NA,NA,NA,990,"221"
"421",2,1,1,"321221",3,0,0,NA,NA,NA,NA,980,"221"
"422",2,1,1,"642211",3,0,0,NA,NA,NA,NA,1000,"211"
"423",2,1,1,"963221",3,0,0,NA,NA,NA,NA,980,"221"
"424",2,1,1,"1284221",3,0,2,NA,NA,NA,NA,1010,"221"
"425",2,1,1,"1605211",3,0,0,NA,NA,NA,NA,1000,"211"
"426",2,1,1,"1926211",3,0,0,NA,NA,NA,NA,1000,"211"
"427",2,1,1,"2247211",3,0,0,NA,NA,NA,NA,1000,"211"
"428",2,1,1,"2568221",3,0,1,NA,NA,NA,NA,1000,"221"
"429",2,1,1,"2889211",3,0,0,NA,NA,NA,NA,1000,"211"
"430",2,1,1,"3210221",3,0,0,NA,NA,NA,NA,980,"221"
"431",2,1,1,"321221",4,0,0,NA,NA,NA,NA,990,"221"
"432",2,1,1,"642211",4,0,0,NA,NA,NA,NA,1000,"211"
"433",2,1,1,"963221",4,0,0,NA,NA,NA,NA,990,"221"
"434",2,1,1,"1284221",4,0,0,NA,NA,NA,NA,990,"221"
"435",2,1,1,"1605211",4,0,0,NA,NA,NA,NA,1000,"211"
"436",2,1,1,"1926211",4,0,0,NA,NA,NA,NA,1000,"211"
"437",2,1,1,"2247211",4,0,0,NA,NA,NA,NA,1000,"211"
"438",2,1,1,"2568221",4,0,1,NA,NA,NA,NA,1010,"221"
"439",2,1,1,"2889211",4,0,0,NA,NA,NA,NA,1000,"211"
"440",2,1,1,"3210221",4,0,0,NA,NA,NA,NA,990,"221"
"441",2,1,1,"321221",5,0,0,NA,NA,NA,NA,980,"221"
"442",2,1,1,"642211",5,0,0,NA,NA,NA,NA,1000,"211"
"443",2,1,1,"963221",5,0,0,NA,NA,NA,NA,980,"221"
"444",2,1,1,"1284221",5,0,2,NA,NA,NA,NA,1010,"221"
"445",2,1,1,"1605211",5,0,0,NA,NA,NA,NA,1000,"211"
"446",2,1,1,"1926211",5,0,0,NA,NA,NA,NA,1000,"211"
"447",2,1,1,"2247211",5,0,0,NA,NA,NA,NA,1000,"211"
"448",2,1,1,"2568221",5,0,1,NA,NA,NA,NA,1000,"221"
"449",2,1,1,"2889211",5,0,0,NA,NA,NA,NA,1000,"211"
"450",2,1,1,"3210221",5,0,0,NA,NA,NA,NA,980,"221"
"451",2,1,1,"321221",6,0,0,NA,NA,NA,NA,970,"221"
"452",2,1,1,"642211",6,0,0,NA,NA,NA,NA,1000,"211"
"453",2,1,1,"963221",6,0,0,NA,NA,NA,NA,970,"221"
"454",2,1,1,"1284221",6,0,5,NA,NA,NA,NA,1040,"221"
"455",2,1,1,"1605211",6,0,0,NA,NA,NA,NA,1000,"211"
"456",2,1,1,"1926211",6,0,0,NA,NA,NA,NA,1000,"211"
"457",2,1,1,"2247211",6,0,0,NA,NA,NA,NA,1000,"211"
"458",2,1,1,"2568221",6,0,1,NA,NA,NA,NA,980,"221"
"459",2,1,1,"2889211",6,0,0,NA,NA,NA,NA,1000,"211"
"460",2,1,1,"3210221",6,0,0,NA,NA,NA,NA,970,"221"
"461",2,1,1,"321221",7,0,0,NA,NA,NA,NA,980,"221"
"462",2,1,1,"642211",7,0,0,NA,NA,NA,NA,1000,"211"
"463",2,1,1,"963221",7,0,0,NA,NA,NA,NA,980,"221"
"464",2,1,1,"1284221",7,0,2,NA,NA,NA,NA,1010,"221"
"465",2,1,1,"1605211",7,0,0,NA,NA,NA,NA,1000,"211"
"466",2,1,1,"1926211",7,0,0,NA,NA,NA,NA,1000,"211"
"467",2,1,1,"2247211",7,0,0,NA,NA,NA,NA,1000,"211"
"468",2,1,1,"2568221",7,0,1,NA,NA,NA,NA,1000,"221"
"469",2,1,1,"2889211",7,0,0,NA,NA,NA,NA,1000,"211"
"470",2,1,1,"3210221",7,0,0,NA,NA,NA,NA,980,"221"
"471",2,1,1,"321221",8,0,0,NA,NA,NA,NA,970,"221"
"472",2,1,1,"642211",8,0,0,NA,NA,NA,NA,1000,"211"
"473",2,1,1,"963221",8,0,0,NA,NA,NA,NA,970,"221"
"474",2,1,1,"1284221",8,0,4,NA,NA,NA,NA,1030,"221"
"475",2,1,1,"1605211",8,0,0,NA,NA,NA,NA,1000,"211"
"476",2,1,1,"1926211",8,0,0,NA,NA,NA,NA,1000,"211"
"477",2,1,1,"2247211",8,0,0,NA,NA,NA,NA,1000,"211"
"478",2,1,1,"2568221",8,0,1,NA,NA,NA,NA,990,"221"
"479",2,1,1,"2889211",8,0,0,NA,NA,NA,NA,1000,"211"
"480",2,1,1,"3210221",8,0,0,NA,NA,NA,NA,970,"221"
"481",2,1,1,"321221",9,0,0,NA,NA,NA,NA,980,"221"
"482",2,1,1,"642211",9,0,0,NA,NA,NA,NA,1000,"211"
"483",2,1,1,"963221",9,0,0,NA,NA,NA,NA,980,"221"
"484",2,1,1,"1284221",9,0,3,NA,NA,NA,NA,1020,"221"
"485",2,1,1,"1605211",9,0,0,NA,NA,NA,NA,1000,"211"
"486",2,1,1,"1926211",9,0,0,NA,NA,NA,NA,1000,"211"
"487",2,1,1,"2247211",9,0,0,NA,NA,NA,NA,1000,"211"
"488",2,1,1,"2568221",9,0,1,NA,NA,NA,NA,990,"221"
"489",2,1,1,"2889211",9,0,0,NA,NA,NA,NA,1000,"211"
"490",2,1,1,"3210221",9,0,0,NA,NA,NA,NA,980,"221"
"491",2,1,1,"321221",10,0,0,NA,NA,NA,NA,970,"221"
"492",2,1,1,"642211",10,0,0,NA,NA,NA,NA,1000,"211"
"493",2,1,1,"963221",10,0,0,NA,NA,NA,NA,970,"221"
"494",2,1,1,"1284221",10,0,4,NA,NA,NA,NA,1030,"221"
"495",2,1,1,"1605211",10,0,0,NA,NA,NA,NA,1000,"211"
"496",2,1,1,"1926211",10,0,0,NA,NA,NA,NA,1000,"211"
"497",2,1,1,"2247211",10,0,0,NA,NA,NA,NA,1000,"211"
"498",2,1,1,"2568221",10,0,1,NA,NA,NA,NA,990,"221"
"499",2,1,1,"2889211",10,0,0,NA,NA,NA,NA,1000,"211"
"500",2,1,1,"3210221",10,0,0,NA,NA,NA,NA,970,"221"
"501",2,1,1,"321221",11,0,0,1,0,0,NA,1000,"221"
"502",2,1,1,"642211",11,0,0,0,NA,NA,0,1000,"211"
"503",2,1,1,"963221",11,0,0,0,NA,NA,0,1000,"221"
"504",2,1,1,"1284221",11,0,0,0,NA,NA,0,1000,"221"
"505",2,1,1,"1605211",11,0,0,-1,NA,NA,NA,1000,"211"
"506",2,1,1,"1926211",11,0,0,1,0,0,NA,1000,"211"
"507",2,1,1,"2247211",11,0,0,1,0,0,NA,1000,"211"
"508",2,1,1,"2568221",11,0,0,-1,NA,NA,NA,1000,"221"
"509",2,1,1,"2889211",11,0,0,0,NA,NA,0,1000,"211"
"510",2,1,1,"3210221",11,0,0,1,0,0,NA,1000,"221"
"511",2,1,1,"321221",12,0,0,1,40,1,NA,790,"221"
"512",2,1,1,"642211",12,0,0,1,0,0,NA,1000,"211"
"513",2,1,1,"963221",12,0,0,1,1,1,NA,790,"221"
"514",2,1,1,"1284221",12,0,40,0,NA,NA,1,0,"221"
"515",2,1,1,"1605211",12,0,0,-1,NA,NA,NA,1000,"211"
"516",2,1,1,"1926211",12,0,0,0,NA,NA,0,1000,"211"
"517",2,1,1,"2247211",12,0,0,0,NA,NA,0,1000,"211"
"518",2,1,1,"2568221",12,0,1,0,NA,NA,1,0,"221"
"519",2,1,1,"2889211",12,0,0,1,0,0,NA,1000,"211"
"520",2,1,1,"3210221",12,0,0,-1,NA,NA,NA,790,"221"
"521",2,1,1,"321221",13,0,0,-1,NA,NA,NA,740,"221"
"522",2,1,1,"642211",13,0,0,-1,NA,NA,NA,1000,"211"
"523",2,1,1,"963221",13,0,0,0,NA,NA,0,740,"221"
"524",2,1,1,"1284221",13,0,50,1,0,0,NA,1490,"221"
"525",2,1,1,"1605211",13,0,0,1,0,0,NA,1000,"211"
"526",2,1,1,"1926211",13,0,0,0,NA,NA,0,1000,"211"
"527",2,1,1,"2247211",13,0,0,0,NA,NA,0,1000,"211"
"528",2,1,1,"2568221",13,0,1,0,NA,NA,1,0,"221"
"529",2,1,1,"2889211",13,0,0,1,0,0,NA,1000,"211"
"530",2,1,1,"3210221",13,0,0,1,1,1,NA,740,"221"
"531",2,1,1,"321221",14,0,0,-1,NA,NA,NA,990,"221"
"532",2,1,1,"642211",14,0,0,0,NA,NA,0,1000,"211"
"533",2,1,1,"963221",14,0,0,1,1,1,NA,990,"221"
"534",2,1,1,"1284221",14,0,0,1,0,0,NA,990,"221"
"535",2,1,1,"1605211",14,0,0,1,0,0,NA,1000,"211"
"536",2,1,1,"1926211",14,0,0,-1,NA,NA,NA,1000,"211"
"537",2,1,1,"2247211",14,0,0,1,0,0,NA,1000,"211"
"538",2,1,1,"2568221",14,0,1,0,NA,NA,1,0,"221"
"539",2,1,1,"2889211",14,0,0,0,NA,NA,0,1000,"211"
"540",2,1,1,"3210221",14,0,0,0,NA,NA,0,990,"221"
"541",2,1,1,"321221",15,0,0,1,1,1,NA,740,"221"
"542",2,1,1,"642211",15,0,0,0,NA,NA,0,1000,"211"
"543",2,1,1,"963221",15,0,0,1,50,1,NA,740,"221"
"544",2,1,1,"1284221",15,0,50,0,NA,NA,1,0,"221"
"545",2,1,1,"1605211",15,0,0,-1,NA,NA,NA,1000,"211"
"546",2,1,1,"1926211",15,0,0,0,NA,NA,0,1000,"211"
"547",2,1,1,"2247211",15,0,0,1,0,0,NA,1000,"211"
"548",2,1,1,"2568221",15,0,1,0,NA,NA,1,0,"221"
"549",2,1,1,"2889211",15,0,0,1,0,0,NA,1000,"211"
"550",2,1,1,"3210221",15,0,0,-1,NA,NA,NA,740,"221"
"551",2,1,1,"321221",16,0,0,1,0,0,NA,990,"221"
"552",2,1,1,"642211",16,0,0,1,0,0,NA,1000,"211"
"553",2,1,1,"963221",16,0,0,0,NA,NA,0,990,"221"
"554",2,1,1,"1284221",16,0,0,1,0,0,NA,990,"221"
"555",2,1,1,"1605211",16,0,0,-1,NA,NA,NA,1000,"211"
"556",2,1,1,"1926211",16,0,0,0,NA,NA,0,1000,"211"
"557",2,1,1,"2247211",16,0,0,0,NA,NA,0,1000,"211"
"558",2,1,1,"2568221",16,0,1,-1,NA,NA,NA,1010,"221"
"559",2,1,1,"2889211",16,0,0,1,0,0,NA,1000,"211"
"560",2,1,1,"3210221",16,0,0,0,NA,NA,0,990,"221"
"561",2,1,1,"321221",17,0,0,-1,NA,NA,NA,990,"221"
"562",2,1,1,"642211",17,0,0,0,NA,NA,0,1000,"211"
"563",2,1,1,"963221",17,0,0,0,NA,NA,0,990,"221"
"564",2,1,1,"1284221",17,0,0,1,0,0,NA,990,"221"
"565",2,1,1,"1605211",17,0,0,0,NA,NA,0,1000,"211"
"566",2,1,1,"1926211",17,0,0,1,0,0,NA,1000,"211"
"567",2,1,1,"2247211",17,0,0,1,0,0,NA,1000,"211"
"568",2,1,1,"2568221",17,0,1,1,0,0,NA,1010,"221"
"569",2,1,1,"2889211",17,0,0,-1,NA,NA,NA,1000,"211"
"570",2,1,1,"3210221",17,0,0,0,NA,NA,0,990,"221"
"571",2,1,1,"321221",18,0,0,1,0,0,NA,940,"221"
"572",2,1,1,"642211",18,0,0,1,0,0,NA,1000,"211"
"573",2,1,1,"963221",18,0,0,1,12,1,NA,940,"221"
"574",2,1,1,"1284221",18,0,0,0,NA,NA,0,940,"221"
"575",2,1,1,"1605211",18,0,0,-1,NA,NA,NA,1000,"211"
"576",2,1,1,"1926211",18,0,0,0,NA,NA,0,1000,"211"
"577",2,1,1,"2247211",18,0,0,1,0,0,NA,1000,"211"
"578",2,1,1,"2568221",18,0,12,0,NA,NA,1,0,"221"
"579",2,1,1,"2889211",18,0,0,0,NA,NA,0,1000,"211"
"580",2,1,1,"3210221",18,0,0,-1,NA,NA,NA,940,"221"
"581",2,1,1,"321221",19,0,0,0,NA,NA,0,750,"221"
"582",2,1,1,"642211",19,0,0,1,0,0,NA,1000,"211"
"583",2,1,1,"963221",19,0,0,-1,NA,NA,NA,750,"221"
"584",2,1,1,"1284221",19,0,50,0,NA,NA,0,1500,"221"
"585",2,1,1,"1605211",19,0,0,1,0,0,NA,1000,"211"
"586",2,1,1,"1926211",19,0,0,0,NA,NA,0,1000,"211"
"587",2,1,1,"2247211",19,0,0,0,NA,NA,0,1000,"211"
"588",2,1,1,"2568221",19,0,0,1,0,0,NA,750,"221"
"589",2,1,1,"2889211",19,0,0,-1,NA,NA,NA,1000,"211"
"590",2,1,1,"3210221",19,0,0,1,50,0,NA,1000,"221"
"591",2,1,1,"321221",20,0,0,-1,NA,NA,NA,990,"221"
"592",2,1,1,"642211",20,0,0,-1,NA,NA,NA,1000,"211"
"593",2,1,1,"963221",20,0,0,1,0,0,NA,990,"221"
"594",2,1,1,"1284221",20,0,0,1,1,0,NA,1240,"221"
"595",2,1,1,"1605211",20,0,0,0,NA,NA,0,1000,"211"
"596",2,1,1,"1926211",20,0,0,0,NA,NA,0,1000,"211"
"597",2,1,1,"2247211",20,0,0,1,0,0,NA,1000,"211"
"598",2,1,1,"2568221",20,0,1,0,NA,NA,0,1010,"221"
"599",2,1,1,"2889211",20,0,0,1,0,0,NA,1000,"211"
"600",2,1,1,"3210221",20,0,0,0,NA,NA,0,990,"221"
"601",2,1,2,"321212",1,0,20,NA,NA,NA,NA,620,"212"
"602",2,1,2,"642212",1,0,20,NA,NA,NA,NA,620,"212"
"603",2,1,2,"963222",1,0,50,NA,NA,NA,NA,1220,"222"
"604",2,1,2,"1284212",1,0,50,NA,NA,NA,NA,1070,"212"
"605",2,1,2,"1605222",1,0,0,NA,NA,NA,NA,470,"222"
"606",2,1,2,"1926222",1,0,5,NA,NA,NA,NA,550,"222"
"607",2,1,2,"2247212",1,0,45,NA,NA,NA,NA,1000,"212"
"608",2,1,2,"2568222",1,0,50,NA,NA,NA,NA,1220,"222"
"609",2,1,2,"2889222",1,0,0,NA,NA,NA,NA,470,"222"
"610",2,1,2,"3210212",1,0,0,NA,NA,NA,NA,320,"212"
"611",2,1,2,"321212",2,0,0,NA,NA,NA,NA,260,"212"
"612",2,1,2,"642212",2,0,15,NA,NA,NA,NA,490,"212"
"613",2,1,2,"963222",2,0,50,NA,NA,NA,NA,1250,"222"
"614",2,1,2,"1284212",2,0,50,NA,NA,NA,NA,1010,"212"
"615",2,1,2,"1605222",2,0,0,NA,NA,NA,NA,500,"222"
"616",2,1,2,"1926222",2,0,10,NA,NA,NA,NA,650,"222"
"617",2,1,2,"2247212",2,0,42,NA,NA,NA,NA,890,"212"
"618",2,1,2,"2568222",2,0,40,NA,NA,NA,NA,1100,"222"
"619",2,1,2,"2889222",2,0,0,NA,NA,NA,NA,500,"222"
"620",2,1,2,"3210212",2,0,40,NA,NA,NA,NA,860,"212"
"621",2,1,2,"321212",3,0,20,NA,NA,NA,NA,610,"212"
"622",2,1,2,"642212",3,0,20,NA,NA,NA,NA,610,"212"
"623",2,1,2,"963222",3,0,50,NA,NA,NA,NA,1350,"222"
"624",2,1,2,"1284212",3,0,50,NA,NA,NA,NA,1060,"212"
"625",2,1,2,"1605222",3,0,0,NA,NA,NA,NA,600,"222"
"626",2,1,2,"1926222",3,0,0,NA,NA,NA,NA,600,"222"
"627",2,1,2,"2247212",3,0,48,NA,NA,NA,NA,1030,"212"
"628",2,1,2,"2568222",3,0,30,NA,NA,NA,NA,1050,"222"
"629",2,1,2,"2889222",3,0,0,NA,NA,NA,NA,600,"222"
"630",2,1,2,"3210212",3,0,0,NA,NA,NA,NA,310,"212"
"631",2,1,2,"321212",4,0,5,NA,NA,NA,NA,400,"212"
"632",2,1,2,"642212",4,0,25,NA,NA,NA,NA,700,"212"
"633",2,1,2,"963222",4,0,50,NA,NA,NA,NA,1400,"222"
"634",2,1,2,"1284212",4,0,50,NA,NA,NA,NA,1070,"212"
"635",2,1,2,"1605222",4,0,0,NA,NA,NA,NA,650,"222"
"636",2,1,2,"1926222",4,0,0,NA,NA,NA,NA,650,"222"
"637",2,1,2,"2247212",4,0,45,NA,NA,NA,NA,1000,"212"
"638",2,1,2,"2568222",4,0,20,NA,NA,NA,NA,950,"222"
"639",2,1,2,"2889222",4,0,0,NA,NA,NA,NA,650,"222"
"640",2,1,2,"3210212",4,0,10,NA,NA,NA,NA,470,"212"
"641",2,1,2,"321212",5,0,50,NA,NA,NA,NA,880,"212"
"642",2,1,2,"642212",5,0,40,NA,NA,NA,NA,730,"212"
"643",2,1,2,"963222",5,0,50,NA,NA,NA,NA,1170,"222"
"644",2,1,2,"1284212",5,0,50,NA,NA,NA,NA,880,"212"
"645",2,1,2,"1605222",5,0,0,NA,NA,NA,NA,420,"222"
"646",2,1,2,"1926222",5,0,15,NA,NA,NA,NA,650,"222"
"647",2,1,2,"2247212",5,0,23,NA,NA,NA,NA,480,"212"
"648",2,1,2,"2568222",5,0,50,NA,NA,NA,NA,1170,"222"
"649",2,1,2,"2889222",5,0,0,NA,NA,NA,NA,420,"222"
"650",2,1,2,"3210212",5,0,10,NA,NA,NA,NA,280,"212"
"651",2,1,2,"321212",6,0,0,NA,NA,NA,NA,620,"212"
"652",2,1,2,"642212",6,0,10,NA,NA,NA,NA,770,"212"
"653",2,1,2,"963222",6,0,40,NA,NA,NA,NA,920,"222"
"654",2,1,2,"1284212",6,0,30,NA,NA,NA,NA,1070,"212"
"655",2,1,2,"1605222",6,0,0,NA,NA,NA,NA,320,"222"
"656",2,1,2,"1926222",6,0,50,NA,NA,NA,NA,1070,"222"
"657",2,1,2,"2247212",6,0,15,NA,NA,NA,NA,850,"212"
"658",2,1,2,"2568222",6,0,45,NA,NA,NA,NA,1000,"222"
"659",2,1,2,"2889222",6,0,0,NA,NA,NA,NA,320,"222"
"660",2,1,2,"3210212",6,0,20,NA,NA,NA,NA,920,"212"
"661",2,1,2,"321212",7,0,15,NA,NA,NA,NA,930,"212"
"662",2,1,2,"642212",7,0,15,NA,NA,NA,NA,930,"212"
"663",2,1,2,"963222",7,0,40,NA,NA,NA,NA,1150,"222"
"664",2,1,2,"1284212",7,0,20,NA,NA,NA,NA,1000,"212"
"665",2,1,2,"1605222",7,0,0,NA,NA,NA,NA,550,"222"
"666",2,1,2,"1926222",7,0,0,NA,NA,NA,NA,550,"222"
"667",2,1,2,"2247212",7,0,9,NA,NA,NA,NA,840,"212"
"668",2,1,2,"2568222",7,0,50,NA,NA,NA,NA,1300,"222"
"669",2,1,2,"2889222",7,0,0,NA,NA,NA,NA,550,"222"
"670",2,1,2,"3210212",7,0,0,NA,NA,NA,NA,700,"212"
"671",2,1,2,"321212",8,0,50,NA,NA,NA,NA,1370,"212"
"672",2,1,2,"642212",8,0,10,NA,NA,NA,NA,770,"212"
"673",2,1,2,"963222",8,0,40,NA,NA,NA,NA,1120,"222"
"674",2,1,2,"1284212",8,0,10,NA,NA,NA,NA,770,"212"
"675",2,1,2,"1605222",8,0,0,NA,NA,NA,NA,520,"222"
"676",2,1,2,"1926222",8,0,15,NA,NA,NA,NA,750,"222"
"677",2,1,2,"2247212",8,0,6,NA,NA,NA,NA,710,"212"
"678",2,1,2,"2568222",8,0,40,NA,NA,NA,NA,1120,"222"
"679",2,1,2,"2889222",8,0,0,NA,NA,NA,NA,520,"222"
"680",2,1,2,"3210212",8,0,0,NA,NA,NA,NA,620,"212"
"681",2,1,2,"321212",9,0,0,NA,NA,NA,NA,850,"212"
"682",2,1,2,"642212",9,0,15,NA,NA,NA,NA,1080,"212"
"683",2,1,2,"963222",9,0,40,NA,NA,NA,NA,1200,"222"
"684",2,1,2,"1284212",9,0,10,NA,NA,NA,NA,1000,"212"
"685",2,1,2,"1605222",9,0,0,NA,NA,NA,NA,600,"222"
"686",2,1,2,"1926222",9,0,0,NA,NA,NA,NA,600,"222"
"687",2,1,2,"2247212",9,0,4,NA,NA,NA,NA,910,"212"
"688",2,1,2,"2568222",9,0,40,NA,NA,NA,NA,1200,"222"
"689",2,1,2,"2889222",9,0,0,NA,NA,NA,NA,600,"222"
"690",2,1,2,"3210212",9,0,0,NA,NA,NA,NA,850,"212"
"691",2,1,2,"321212",10,0,0,NA,NA,NA,NA,790,"212"
"692",2,1,2,"642212",10,0,10,NA,NA,NA,NA,940,"212"
"693",2,1,2,"963222",10,0,50,NA,NA,NA,NA,1220,"222"
"694",2,1,2,"1284212",10,0,30,NA,NA,NA,NA,1240,"212"
"695",2,1,2,"1605222",10,0,0,NA,NA,NA,NA,470,"222"
"696",2,1,2,"1926222",10,0,10,NA,NA,NA,NA,620,"222"
"697",2,1,2,"2247212",10,0,2,NA,NA,NA,NA,820,"212"
"698",2,1,2,"2568222",10,0,45,NA,NA,NA,NA,1150,"222"
"699",2,1,2,"2889222",10,0,0,NA,NA,NA,NA,470,"222"
"700",2,1,2,"3210212",10,0,0,NA,NA,NA,NA,790,"212"
"701",2,1,2,"321212",11,0,15,0,NA,NA,0,1040,"212"
"702",2,1,2,"642212",11,0,10,1,1,0,NA,1220,"212"
"703",2,1,2,"963222",11,0,30,0,NA,NA,1,0,"222"
"704",2,1,2,"1284212",11,0,10,-1,NA,NA,NA,970,"212"
"705",2,1,2,"1605222",11,0,0,1,0,0,NA,750,"222"
"706",2,1,2,"1926222",11,0,0,0,NA,NA,0,750,"222"
"707",2,1,2,"2247212",11,0,1,0,NA,NA,0,830,"212"
"708",2,1,2,"2568222",11,0,20,1,30,1,NA,1050,"222"
"709",2,1,2,"2889222",11,0,0,-1,NA,NA,NA,750,"222"
"710",2,1,2,"3210212",11,0,0,1,15,0,NA,1070,"212"
"711",2,1,2,"321212",12,0,10,-1,NA,NA,NA,950,"212"
"712",2,1,2,"642212",12,0,10,0,NA,NA,0,950,"212"
"713",2,1,2,"963222",12,0,30,1,0,0,NA,1100,"222"
"714",2,1,2,"1284212",12,0,15,0,NA,NA,0,1020,"212"
"715",2,1,2,"1605222",12,0,0,-1,NA,NA,NA,650,"222"
"716",2,1,2,"1926222",12,0,0,0,NA,NA,0,650,"222"
"717",2,1,2,"2247212",12,0,5,1,10,0,NA,1120,"212"
"718",2,1,2,"2568222",12,0,40,1,0,0,NA,1250,"222"
"719",2,1,2,"2889222",12,0,0,0,NA,NA,0,650,"222"
"720",2,1,2,"3210212",12,0,0,1,15,0,NA,1050,"212"
"721",2,1,2,"321212",13,0,10,-1,NA,NA,NA,970,"212"
"722",2,1,2,"642212",13,0,15,0,NA,NA,1,0,"212"
"723",2,1,2,"963222",13,0,25,0,NA,NA,0,1100,"222"
"724",2,1,2,"1284212",13,0,10,0,NA,NA,0,970,"212"
"725",2,1,2,"1605222",13,0,0,1,25,0,NA,970,"222"
"726",2,1,2,"1926222",13,0,0,-1,NA,NA,NA,720,"222"
"727",2,1,2,"2247212",13,0,1,1,15,1,NA,830,"212"
"728",2,1,2,"2568222",13,0,30,0,NA,NA,0,1170,"222"
"729",2,1,2,"2889222",13,0,0,1,30,0,NA,970,"222"
"730",2,1,2,"3210212",13,0,0,1,10,0,NA,1070,"212"
"731",2,1,2,"321212",14,0,0,1,20,1,NA,870,"212"
"732",2,1,2,"642212",14,0,5,0,NA,NA,0,940,"212"
"733",2,1,2,"963222",14,0,30,-1,NA,NA,NA,1050,"222"
"734",2,1,2,"1284212",14,0,20,0,NA,NA,1,0,"212"
"735",2,1,2,"1605222",14,0,0,0,NA,NA,0,600,"222"
"736",2,1,2,"1926222",14,0,0,1,50,1,NA,600,"222"
"737",2,1,2,"2247212",14,0,1,-1,NA,NA,NA,880,"212"
"738",2,1,2,"2568222",14,0,50,0,NA,NA,1,0,"222"
"739",2,1,2,"2889222",14,0,0,1,0,0,NA,600,"222"
"740",2,1,2,"3210212",14,0,0,1,5,0,NA,1120,"212"
"741",2,1,2,"321212",15,0,15,0,NA,NA,1,0,"212"
"742",2,1,2,"642212",15,0,5,1,0,0,NA,720,"212"
"743",2,1,2,"963222",15,0,25,1,0,0,NA,1050,"222"
"744",2,1,2,"1284212",15,0,50,-1,NA,NA,NA,1390,"212"
"745",2,1,2,"1605222",15,0,0,0,NA,NA,0,670,"222"
"746",2,1,2,"1926222",15,0,0,-1,NA,NA,NA,670,"222"
"747",2,1,2,"2247212",15,0,1,1,15,1,NA,660,"212"
"748",2,1,2,"2568222",15,0,40,0,NA,NA,0,1270,"222"
"749",2,1,2,"2889222",15,0,0,1,40,0,NA,920,"222"
"750",2,1,2,"3210212",15,0,0,0,NA,NA,0,640,"212"
"751",2,1,2,"321212",16,0,5,0,NA,NA,0,1000,"212"
